p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,player_name,market_value_eur,market_value_text
harveybarnes,2020,122,122,2041,25,26,5286,80,09-12-1997,176.4,66.8,England,High/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,21.4673927,3.5,3.0,0.0,0.0,0.0,Harvey Barnes,32000000,€32.00m
henrikhmkhitaryan,2016,43,258,1414,24,26,5046,78,21-01-1989,177.0,75.0,Armenia,High/High,Midfielder,27,0.0,0.0,0.0,0.0,0.0,23.93948099,4.0,3.0,0.0,0.0,0.0,Henrikh Mkhitaryan,3500000,€3.50m
henrikhmkhitaryan,2017,23,258,1782,26,27,5046,78,21-01-1989,177.0,75.0,Armenia,High/High,Midfielder,28,1414.0,24.0,58.91666667,43.0,24.0,23.93948099,4.0,3.0,0.0,258.0,43.0,Henrikh Mkhitaryan,3500000,€3.50m
henrikhmkhitaryan,2018,70,258,1729,25,28,5046,78,21-01-1989,177.0,75.0,Armenia,High/High,Midfielder,29,3196.0,50.0,63.92,33.0,25.0,23.93948099,4.0,3.0,0.0,516.0,23.0,Henrikh Mkhitaryan,3500000,€3.50m
henrikhmkhitaryan,2019,85,258,121,3,4,5046,78,21-01-1989,177.0,75.0,Armenia,High/High,Midfielder,30,4925.0,75.0,65.66666667,45.33333333,25.0,23.93948099,4.0,3.0,0.0,774.0,70.0,Henrikh Mkhitaryan,3500000,€3.50m
hugolloris,2016,31,212,3170,34,34,15243,162,26-12-1986,188.0,80.66666667,France,Medium/Medium,Goalkeeper,30,0.0,0.0,0.0,0.0,0.0,22.82329863,3.0,0.0,0.0,0.0,0.0,Hugo Lloris,1000000,€1.00m
hugolloris,2017,14,212,3420,36,36,15243,162,26-12-1986,188.0,80.66666667,France,Medium/Medium,Goalkeeper,31,3170.0,34.0,93.23529412,31.0,34.0,22.82329863,3.0,0.0,0.0,212.0,31.0,Hugo Lloris,1000000,€1.00m
hugolloris,2018,40,212,3135,33,33,15243,162,26-12-1986,188.0,80.66666667,France,Medium/Medium,Goalkeeper,32,6590.0,70.0,94.14285714,22.5,35.0,22.82329863,3.0,0.0,0.0,424.0,14.0,Hugo Lloris,1000000,€1.00m
hugolloris,2019,116,212,1908,21,21,15243,162,26-12-1986,188.0,80.66666667,France,Medium/Medium,Goalkeeper,33,9725.0,103.0,94.41747573,28.33333333,34.33333333,22.82329863,3.0,0.0,0.0,636.0,40.0,Hugo Lloris,1000000,€1.00m
hugolloris,2020,11,212,3610,38,38,15243,162,26-12-1986,188.0,80.66666667,France,Medium/Medium,Goalkeeper,34,11633.0,124.0,93.81451613,50.25,31.0,22.82329863,3.0,0.0,0.0,848.0,116.0,Hugo Lloris,1000000,€1.00m
ibrahimadiallo,2020,32,76,1110,22,28,1110,22,26-09-1985,180.0,78.0,Guinea,High/Medium,Midfielder,35,0.0,0.0,0.0,0.0,0.0,24.07407407,3.5,3.0,0.0,0.0,0.0,Ibrahima Diallo,3800000,€3.80m
ibrahimadiallo,2020,32,76,1110,22,28,1110,22,08-03-1999,179.0,63.33333333,France,High/High,Midfielder,21,1110.0,22.0,50.45454545,32.0,22.0,19.76634104,4.0,3.0,0.0,76.0,32.0,Ibrahima Diallo,3800000,€3.80m
idrissagueye,2018,49,108,2970,33,33,8689,99,26-09-1989,174.0,68.0,Senegal,Medium/High,Midfielder,29,0.0,0.0,0.0,0.0,0.0,22.46003435,3.5,3.0,0.0,0.0,0.0,Idrissa Gueye,1000000,€1.00m
ignaciopussetto,2019,13,199,102,7,14,102,7,21-12-1995,180.0,74.0,Argentina,High/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,22.83950617,3.5,3.0,0.0,0.0,0.0,Ignacio Pussetto,1800000,€1.80m
isaachayden,2018,20,161,1982,25,29,7932,104,22-03-1995,186.0,79.0,England,Medium/Medium,Midfielder,23,0.0,0.0,0.0,0.0,0.0,22.83500983,3.0,3.0,0.0,0.0,0.0,Isaac Hayden,600000,€600k
isaachayden,2020,99,161,2096,24,27,7932,104,22-03-1995,186.0,79.0,England,Medium/Medium,Midfielder,25,1982.0,25.0,79.28,20.0,25.0,22.83500983,3.0,3.0,0.0,161.0,20.0,Isaac Hayden,600000,€600k
isaacsuccess,2016,91,535,594,19,24,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,Forward,20,0.0,0.0,0.0,0.0,0.0,26.38016529,3.0,2.0,0.0,0.0,0.0,Isaac Success,900000,€900k
isaacsuccess,2017,75,535,0,0,6,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,Forward,21,594.0,19.0,31.26315789,91.0,19.0,26.38016529,3.0,2.0,0.0,535.0,91.0,Isaac Success,900000,€900k
isaacsuccess,2018,39,535,1153,30,33,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,Forward,22,594.0,19.0,31.26315789,83.0,9.5,26.38016529,3.0,2.0,0.0,1070.0,75.0,Isaac Success,900000,€900k
isaacsuccess,2019,330,535,90,5,12,1837,54,07-01-1996,183.3333333,88.66666667,Nigeria,Medium/Medium,Forward,23,1747.0,49.0,35.65306122,68.33333333,16.33333333,26.38016529,3.0,2.0,0.0,1605.0,39.0,Isaac Success,900000,€900k
islamslimani,2016,71,161,1359,23,25,1820,40,18-06-1988,188.0,82.5,Algeria,High/High,Forward,28,0.0,0.0,0.0,0.0,0.0,23.34200996,4.0,2.0,0.0,0.0,0.0,Islam Slimani,400000,€400k
islamslimani,2017,39,161,437,16,23,1820,40,18-06-1988,188.0,82.5,Algeria,High/High,Forward,29,1359.0,23.0,59.08695652,71.0,23.0,23.34200996,4.0,2.0,0.0,161.0,71.0,Islam Slimani,400000,€400k
issadiop,2020,14,91,1466,18,35,7522,83,09-01-1997,194.0,92.0,France,Medium/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,24.44468062,3.0,1.0,0.0,0.0,0.0,Issa Diop,10000000,€10.00m
ivancavaleiro,2018,43,71,768,23,32,3360,59,18-10-1993,175.0,76.5,Portugal,High/Medium,Forward,25,0.0,0.0,0.0,0.0,0.0,24.97959184,3.5,2.0,0.0,0.0,0.0,Ivan Cavaleiro,500000,€500k
ivancavaleiro,2020,14,71,2592,36,36,3360,59,18-10-1993,175.0,76.5,Portugal,High/Medium,Forward,27,768.0,23.0,33.39130435,43.0,23.0,24.97959184,3.5,2.0,0.0,71.0,43.0,Ivan Cavaleiro,500000,€500k
jackbutland,2017,10,24,3325,35,35,3895,41,10-03-1993,196.0,95.0,England,Medium/Medium,Goalkeeper,24,0.0,0.0,0.0,0.0,0.0,24.72927947,3.0,0.0,0.0,0.0,0.0,Jack Butland,1500000,€1.50m
jackbutland,2020,14,24,95,1,31,3895,41,10-03-1993,196.0,95.0,England,Medium/Medium,Goalkeeper,27,3325.0,35.0,95.0,10.0,35.0,24.72927947,3.0,0.0,0.0,24.0,10.0,Jack Butland,1500000,€1.50m
jackgrealish,2019,28,270,3409,36,36,5713,62,10-09-1995,175.8333333,68.0,England,Medium/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,21.99411514,3.0,3.0,0.0,0.0,0.0,Jack Grealish,25000000,€25.00m
jackgrealish,2020,80,270,2304,26,26,5713,62,10-09-1995,175.8333333,68.0,England,Medium/Medium,Midfielder,25,3409.0,36.0,94.69444444,28.0,36.0,21.99411514,3.0,3.0,0.0,270.0,28.0,Jack Grealish,25000000,€25.00m
jackrobinson,2020,246,246,925,11,18,1455,17,01-09-1993,180.0,67.0,England,High/Medium,Defender,27,0.0,0.0,0.0,0.0,0.0,20.67901235,3.5,1.0,0.0,0.0,0.0,Jack Robinson,1000000,€1.00m
jackstacey,2019,45,67,1616,19,28,1616,19,06-04-1996,178.0,62.0,England,High/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,19.56823633,3.5,1.0,0.0,0.0,0.0,Jack Stacey,2500000,€2.50m
jackstephens,2018,12,12,1801,23,32,9657,108,27-01-1994,185.0,78.0,England,Medium/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,22.79035793,3.0,1.0,0.0,0.0,0.0,Jack Stephens,1200000,€1.20m
jairoriedewald,2018,24,60,0,0,17,3262,61,09-09-1996,183.0,78.83333333,Netherlands,Medium/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,23.54006788,3.0,3.0,0.0,0.0,0.0,Jairo Riedewald,1200000,€1.20m
jairoriedewald,2019,6,60,834,17,28,3262,61,09-09-1996,183.0,78.83333333,Netherlands,Medium/Medium,Midfielder,23,0.0,0.0,0.0,24.0,0.0,23.54006788,3.0,3.0,0.0,60.0,24.0,Jairo Riedewald,1200000,€1.20m
jairoriedewald,2020,16,60,1934,32,36,3262,61,09-09-1996,183.0,78.83333333,Netherlands,Medium/Medium,Midfielder,24,834.0,17.0,49.05882353,15.0,8.5,23.54006788,3.0,3.0,0.0,120.0,6.0,Jairo Riedewald,1200000,€1.20m
jamaallascelles,2017,28,354,3088,33,34,9869,108,11-11-1993,188.5,86.0,England,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,24.20336455,3.5,1.0,0.0,0.0,0.0,Jamaal Lascelles,2000000,€2.00m
jamaallascelles,2018,64,354,2890,32,33,9869,108,11-11-1993,188.5,86.0,England,Medium/High,Defender,25,3088.0,33.0,93.57575758,28.0,33.0,24.20336455,3.5,1.0,0.0,354.0,28.0,Jamaal Lascelles,2000000,€2.00m
jamaallascelles,2019,65,354,2184,24,24,9869,108,11-11-1993,188.5,86.0,England,Medium/High,Defender,26,5978.0,65.0,91.96923077,46.0,32.5,24.20336455,3.5,1.0,0.0,708.0,64.0,Jamaal Lascelles,2000000,€2.00m
jamaallascelles,2020,197,354,1707,19,19,9869,108,11-11-1993,188.5,86.0,England,Medium/High,Defender,27,8162.0,89.0,91.70786517,52.33333333,29.66666667,24.20336455,3.5,1.0,0.0,1062.0,65.0,Jamaal Lascelles,2000000,€2.00m
jamallewis,2019,22,197,2424,28,37,4367,52,25-01-1998,177.5,70.0,Northern Ireland,High/Medium,Defender,21,0.0,0.0,0.0,0.0,0.0,22.21781393,3.5,1.0,0.0,0.0,0.0,Jamal Lewis,2000000,€2.00m
jamallewis,2020,21,197,1943,24,36,4367,52,25-01-1998,177.5,70.0,Northern Ireland,High/Medium,Defender,22,2424.0,28.0,86.57142857,22.0,28.0,22.21781393,3.5,1.0,0.0,197.0,22.0,Jamal Lewis,2000000,€2.00m
jamesgarner,2019,11,11,13,1,7,18,2,13-03-2001,183.0,75.0,England,Medium/High,Midfielder,18,0.0,0.0,0.0,0.0,0.0,22.39541342,3.5,3.0,0.0,0.0,0.0,James Garner,25000000,€25.00m
jameshusband,2016,269,269,59,1,1,59,1,03-01-1994,179.3333333,65.0,England,High/Medium,Defender,22,0.0,0.0,0.0,0.0,0.0,20.21116347,3.5,1.0,0.0,0.0,0.0,James Husband,200000,€200k
jamesjustin,2020,331,331,2185,23,23,3260,36,23-02-1998,183.0,72.8,England,High/Medium,Defender,22,0.0,0.0,0.0,0.0,0.0,21.73848129,3.5,1.0,0.0,0.0,0.0,James Justin,12000000,€12.00m
jamesmaddison,2018,30,201,2997,36,37,7950,98,23-11-1996,177.0,73.0,England,High/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,23.30109483,3.5,3.0,0.0,0.0,0.0,James Maddison,30000000,€30.00m
jamesmaddison,2019,26,201,2755,31,31,7950,98,23-11-1996,177.0,73.0,England,High/Medium,Midfielder,23,2997.0,36.0,83.25,30.0,36.0,23.30109483,3.5,3.0,0.0,201.0,30.0,James Maddison,30000000,€30.00m
jamesmaddison,2020,145,201,2198,31,31,7950,98,23-11-1996,177.0,73.0,England,High/Medium,Midfielder,24,5752.0,67.0,85.85074627,28.0,33.5,23.30109483,3.5,3.0,0.0,402.0,26.0,James Maddison,30000000,€30.00m
jamesmilner,2016,12,165,3309,36,36,9315,147,04-01-1986,175.3333333,70.0,England,High/High,Midfielder,30,0.0,0.0,0.0,0.0,0.0,22.77031618,4.0,3.0,0.0,0.0,0.0,James Milner,750000,€750k
jamesmilner,2018,48,165,1907,31,33,9315,147,04-01-1986,175.3333333,70.0,England,High/High,Midfielder,32,3309.0,36.0,91.91666667,12.0,36.0,22.77031618,4.0,3.0,0.0,165.0,12.0,James Milner,750000,€750k
jamesmilner,2019,59,165,1026,22,27,9315,147,04-01-1986,175.3333333,70.0,England,High/High,Midfielder,33,5216.0,67.0,77.85074627,30.0,33.5,22.77031618,4.0,3.0,0.0,330.0,48.0,James Milner,750000,€750k
jamesmilner,2020,46,165,1166,26,30,9315,147,04-01-1986,175.3333333,70.0,England,High/High,Midfielder,34,6242.0,89.0,70.13483146,39.66666667,29.66666667,22.77031618,4.0,3.0,0.0,495.0,59.0,James Milner,750000,€750k
jamestarkowski,2017,96,151,2945,31,31,13875,159,19-11-1992,189.3333333,81.0,England,Medium/Medium,Defender,25,0.0,0.0,0.0,0.0,0.0,22.5959631,3.0,1.0,0.0,0.0,0.0,James Tarkowski,7000000,€7.00m
jamestarkowski,2018,42,151,3257,35,36,13875,159,19-11-1992,189.3333333,81.0,England,Medium/Medium,Defender,26,2945.0,31.0,95.0,96.0,31.0,22.5959631,3.0,1.0,0.0,151.0,96.0,James Tarkowski,7000000,€7.00m
jamestarkowski,2020,13,151,3420,36,36,13875,159,19-11-1992,189.3333333,81.0,England,Medium/Medium,Defender,28,6202.0,66.0,93.96969697,69.0,33.0,22.5959631,3.0,1.0,0.0,302.0,42.0,James Tarkowski,7000000,€7.00m
jamieshackleton,2020,37,37,504,12,31,504,12,08-10-1999,168.0,65.0,England,High/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,23.03004535,3.5,3.0,0.0,0.0,0.0,Jamie Shackleton,1300000,€1.30m
jamiesterry,2018,84,84,0,0,4,0,0,21-11-1995,180.0,73.0,England,High/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,22.5308642,3.5,1.0,0.0,0.0,0.0,Jamie Sterry,125000,€125k
jamievardy,2018,26,67,2874,34,34,15450,175,11-01-1987,178.6666667,74.66666667,England,High/High,Forward,31,0.0,0.0,0.0,0.0,0.0,23.39051014,4.0,2.0,0.0,0.0,0.0,Jamie Vardy,1000000,€1.00m
jamievardy,2019,14,67,3199,35,35,15450,175,11-01-1987,178.6666667,74.66666667,England,High/High,Forward,32,2874.0,34.0,84.52941176,26.0,34.0,23.39051014,4.0,2.0,0.0,67.0,26.0,Jamie Vardy,1000000,€1.00m
jamievardy,2020,27,67,2981,34,34,15450,175,11-01-1987,178.6666667,74.66666667,England,High/High,Forward,33,6073.0,69.0,88.01449275,20.0,34.5,23.39051014,4.0,2.0,0.0,134.0,14.0,Jamie Vardy,1000000,€1.00m
jannikvestergaard,2018,53,145,2130,23,30,6515,72,03-08-1992,199.0,97.66666667,Denmark,Medium/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,24.66267687,3.0,1.0,0.0,0.0,0.0,Jannik Vestergaard,1800000,€1.80m
jannikvestergaard,2019,20,145,1580,19,31,6515,72,03-08-1992,199.0,97.66666667,Denmark,Medium/Medium,Defender,27,2130.0,23.0,92.60869565,53.0,23.0,24.66267687,3.0,1.0,0.0,145.0,53.0,Jannik Vestergaard,1800000,€1.80m
jannikvestergaard,2020,47,145,2805,30,31,6515,72,03-08-1992,199.0,97.66666667,Denmark,Medium/Medium,Defender,28,3710.0,42.0,88.33333333,36.5,21.0,24.66267687,3.0,1.0,0.0,290.0,20.0,Jannik Vestergaard,1800000,€1.80m
jaroslawjach,2017,12,60,0,0,1,0,0,17-02-1994,190.6666667,80.0,Poland,High/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,22.00596606,3.5,1.0,0.0,0.0,0.0,Jaroslaw Jach,100000,€100k
jarradbranthwaite,2020,46,46,0,0,4,319,4,27-06-2002,193.0,70.0,England,Low/High,Defender,18,0.0,0.0,0.0,0.0,0.0,18.7924508,3.0,1.0,0.0,0.0,0.0,Jarrad Branthwaite,45000000,€45.00m
jasondenayer,2016,38,79,1978,24,25,1978,24,26-06-1995,184.0,73.33333333,Belgium,Medium/High,Defender,21,0.0,0.0,0.0,0.0,0.0,21.66036547,3.5,1.0,0.0,0.0,0.0,Jason Denayer,1200000,€1.20m
jasonsteele,2018,110,138,0,0,13,0,0,18-08-1990,188.6666667,79.16666667,England,Medium/Medium,Goalkeeper,28,0.0,0.0,0.0,0.0,0.0,22.24088202,3.0,0.0,0.0,0.0,0.0,Jason Steele,750000,€750k
jasonsteele,2020,28,138,0,0,30,0,0,18-08-1990,188.6666667,79.16666667,England,Medium/Medium,Goalkeeper,30,0.0,0.0,0.0,110.0,0.0,22.24088202,3.0,0.0,0.0,138.0,110.0,Jason Steele,750000,€750k
jeffersonlerma,2018,44,220,2630,30,32,5513,63,25-10-1994,179.0,70.0,Colombia,Medium/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,21.84700852,3.5,3.0,0.0,0.0,0.0,Jefferson Lerma,8000000,€8.00m
jeffersonlerma,2019,47,220,2883,33,34,5513,63,25-10-1994,179.0,70.0,Colombia,Medium/High,Midfielder,25,2630.0,30.0,87.66666667,44.0,30.0,21.84700852,3.5,3.0,0.0,220.0,44.0,Jefferson Lerma,8000000,€8.00m
jeffreyschlupp,2016,37,390,1211,19,25,7427,117,23-12-1992,178.0,72.0,Ghana,High/Medium,Midfielder,24,0.0,0.0,0.0,0.0,0.0,22.72440348,3.5,3.0,0.0,0.0,0.0,Jeffrey Schlupp,2000000,€2.00m
jeffreyschlupp,2017,56,390,1838,24,27,7427,117,23-12-1992,178.0,72.0,Ghana,High/Medium,Midfielder,25,1211.0,19.0,63.73684211,37.0,19.0,22.72440348,3.5,3.0,0.0,390.0,37.0,Jeffrey Schlupp,2000000,€2.00m
jeffreyschlupp,2018,124,390,1779,30,34,7427,117,23-12-1992,178.0,72.0,Ghana,High/Medium,Midfielder,26,3049.0,43.0,70.90697674,46.5,21.5,22.72440348,3.5,3.0,0.0,780.0,56.0,Jeffrey Schlupp,2000000,€2.00m
jeffreyschlupp,2019,89,390,1089,17,19,7427,117,23-12-1992,178.0,72.0,Ghana,High/Medium,Midfielder,27,4828.0,73.0,66.1369863,72.33333333,24.33333333,22.72440348,3.5,3.0,1.0,1170.0,124.0,Jeffrey Schlupp,2000000,€2.00m
jeffreyschlupp,2020,84,390,1510,27,27,7427,117,23-12-1992,178.0,72.0,Ghana,High/Medium,Midfielder,28,5917.0,90.0,65.74444444,76.5,22.5,22.72440348,3.5,3.0,0.0,1560.0,89.0,Jeffrey Schlupp,2000000,€2.00m
jesselingard,2016,33,192,1463,25,32,7583,122,15-12-1992,174.5,61.83333333,England,High/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,20.30634669,4.0,3.0,0.0,0.0,0.0,Jesse Lingard,2200000,€2.20m
jesselingard,2018,95,192,1734,26,29,7583,122,15-12-1992,174.5,61.83333333,England,High/High,Midfielder,26,1463.0,25.0,58.52,33.0,25.0,20.30634669,4.0,3.0,0.0,192.0,33.0,Jesse Lingard,2200000,€2.20m
jesselingard,2019,19,192,997,22,26,7583,122,15-12-1992,174.5,61.83333333,England,High/High,Midfielder,27,3197.0,51.0,62.68627451,64.0,25.5,20.30634669,4.0,3.0,0.0,384.0,95.0,Jesse Lingard,2200000,€2.20m
jesselingard,2020,45,192,1486,16,20,7583,122,15-12-1992,174.5,61.83333333,England,High/High,Midfielder,28,4194.0,73.0,57.45205479,49.0,24.33333333,20.30634669,4.0,3.0,0.0,576.0,19.0,Jesse Lingard,2200000,€2.20m
jetrowillems,2019,278,442,1563,19,21,1563,19,30-03-1994,173.3333333,78.16666667,Netherlands,High/Low,Defender,25,0.0,0.0,0.0,0.0,0.0,26.01701183,3.0,1.0,0.0,0.0,0.0,Jetro Willems,300000,€300k
jimmydunne,2020,24,96,285,3,33,285,3,19-10-1997,182.5,75.0,Republic of Ireland,Medium/High,Defender,23,0.0,0.0,0.0,0.0,0.0,22.51829612,3.5,1.0,0.0,0.0,0.0,Jimmy Dunne,4000000,€4.00m
joachimandersen,2020,17,81,2913,31,31,2913,31,31-05-1996,190.6666667,87.83333333,Denmark,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,24.16071691,3.5,1.0,0.0,0.0,0.0,Joachim Andersen,25000000,€25.00m
joebennett,2018,29,64,2781,30,37,2781,30,28-03-1990,178.0,74.16666667,England,High/Medium,Defender,28,0.0,0.0,0.0,0.0,0.0,23.4082397,3.5,1.0,0.0,0.0,0.0,Joe Bennett,50000,€50k
joebryan,2018,47,164,2452,28,32,3180,44,17-09-1993,171.3333333,73.33333333,England,High/Medium,Defender,25,0.0,0.0,0.0,0.0,0.0,24.98145316,3.5,1.0,0.0,0.0,0.0,Joe Bryan,550000,€550k
joebryan,2020,6,164,728,16,34,3180,44,17-09-1993,171.3333333,73.33333333,England,High/Medium,Defender,27,2452.0,28.0,87.57142857,47.0,28.0,24.98145316,3.5,1.0,0.0,164.0,47.0,Joe Bryan,550000,€550k
joelward,2018,23,123,586,7,32,10783,119,29-10-1989,187.8333333,83.0,England,Medium/High,Defender,29,0.0,0.0,0.0,0.0,0.0,23.52516949,3.5,1.0,0.0,0.0,0.0,Joel Ward,300000,€300k
joelward,2019,54,123,2513,29,29,10783,119,29-10-1989,187.8333333,83.0,England,Medium/High,Defender,30,586.0,7.0,83.71428571,23.0,7.0,23.52516949,3.5,1.0,0.0,123.0,23.0,Joel Ward,300000,€300k
joelward,2020,46,123,2385,26,33,10783,119,29-10-1989,187.8333333,83.0,England,Medium/High,Defender,31,3099.0,36.0,86.08333333,38.5,18.0,23.52516949,3.5,1.0,0.0,246.0,54.0,Joel Ward,300000,€300k
joeralls,2018,76,125,2105,28,31,2105,28,13-10-1993,178.0,70.0,England,Medium/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,22.09317005,3.5,3.0,0.0,0.0,0.0,Joe Ralls,400000,€400k
johnegan,2019,15,22,3404,36,36,6262,67,20-10-1992,188.0,73.5,Republic of Ireland,Medium/Medium,Defender,27,0.0,0.0,0.0,0.0,0.0,20.79560887,3.0,1.0,0.0,0.0,0.0,John Egan,1200000,€1.20m
johnegan,2020,7,22,2858,31,31,6262,67,20-10-1992,188.0,73.5,Republic of Ireland,Medium/Medium,Defender,28,3404.0,36.0,94.55555556,15.0,36.0,20.79560887,3.0,1.0,0.0,22.0,15.0,John Egan,1200000,€1.20m
johnfleck,2019,49,104,2657,30,30,5374,61,24-08-1991,169.0,72.0,Scotland,Medium/Medium,Midfielder,28,0.0,0.0,0.0,0.0,0.0,25.20920136,3.0,3.0,0.0,0.0,0.0,John Fleck,75000,€75k
johnfleck,2020,55,104,2717,31,33,5374,61,24-08-1991,169.0,72.0,Scotland,Medium/Medium,Midfielder,29,2657.0,30.0,88.56666667,49.0,30.0,25.20920136,3.0,3.0,0.0,104.0,49.0,John Fleck,75000,€75k
johnlundstram,2019,11,11,2602,34,35,4804,62,18-02-1994,181.0,74.0,England,Medium/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,22.58783309,3.5,3.0,0.0,0.0,0.0,John Lundstram,2000000,€2.00m
johnmcginn,2019,167,202,2430,28,28,5945,65,18-10-1994,176.5,68.0,Scotland,High/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,21.82827886,4.0,3.0,0.0,0.0,0.0,John Mcginn,15000000,€15.00m
johnstones,2017,74,225,1365,17,22,8653,106,28-05-1994,188.0,72.5,England,High/Medium,Defender,23,0.0,0.0,0.0,0.0,0.0,20.51267542,3.5,1.0,0.0,0.0,0.0,John Stones,18000000,€18.00m
johnstones,2018,64,225,1871,24,34,8653,106,28-05-1994,188.0,72.5,England,High/Medium,Defender,24,1365.0,17.0,80.29411765,74.0,17.0,20.51267542,3.5,1.0,0.0,225.0,74.0,John Stones,18000000,€18.00m
johnstones,2019,67,225,1194,16,21,8653,106,28-05-1994,188.0,72.5,England,High/Medium,Defender,25,3236.0,41.0,78.92682927,69.0,20.5,20.51267542,3.5,1.0,0.0,450.0,64.0,John Stones,18000000,€18.00m
johnstones,2020,20,225,2090,22,34,8653,106,28-05-1994,188.0,72.5,England,High/Medium,Defender,26,4430.0,57.0,77.71929825,68.33333333,19.0,20.51267542,3.5,1.0,0.0,675.0,67.0,John Stones,18000000,€18.00m
jonathanhogg,2017,46,121,2530,30,32,5039,59,06-12-1988,176.3333333,73.16666667,England,Medium/High,Midfielder,29,0.0,0.0,0.0,0.0,0.0,23.53121951,3.5,3.0,0.0,0.0,0.0,Jonathan Hogg,50000,€50k
jonathanhogg,2018,57,121,2509,29,31,5039,59,06-12-1988,176.3333333,73.16666667,England,Medium/High,Midfielder,30,2530.0,30.0,84.33333333,46.0,30.0,23.53121951,3.5,3.0,0.0,121.0,46.0,Jonathan Hogg,50000,€50k
jordanayew,2018,10,20,1230,20,36,10704,140,11-09-1991,182.0,81.0,Ghana,Medium/Medium,Forward,27,0.0,0.0,0.0,0.0,0.0,24.45356841,3.0,2.0,0.0,0.0,0.0,Jordan Ayew,1800000,€1.80m
jordanayew,2020,10,20,2207,33,36,10704,140,11-09-1991,182.0,81.0,Ghana,Medium/Medium,Forward,29,1230.0,20.0,61.5,10.0,20.0,24.45356841,3.0,2.0,0.0,20.0,10.0,Jordan Ayew,1800000,€1.80m
jordanhenderson,2016,129,380,2228,24,24,10772,134,17-06-1990,182.0,73.5,England,High/High,Midfielder,26,0.0,0.0,0.0,0.0,0.0,22.18934911,4.0,3.0,0.0,0.0,0.0,Jordan Henderson,2000000,€2.00m
jordanhenderson,2017,45,380,2288,27,31,10772,134,17-06-1990,182.0,73.5,England,High/High,Midfielder,27,2228.0,24.0,92.83333333,129.0,24.0,22.18934911,4.0,3.0,1.0,380.0,129.0,Jordan Henderson,2000000,€2.00m
jordanhenderson,2018,40,380,2120,32,33,10772,134,17-06-1990,182.0,73.5,England,High/High,Midfielder,28,4516.0,51.0,88.54901961,87.0,25.5,22.18934911,4.0,3.0,0.0,760.0,45.0,Jordan Henderson,2000000,€2.00m
jordanhenderson,2019,72,380,2344,30,31,10772,134,17-06-1990,182.0,73.5,England,High/High,Midfielder,29,6636.0,83.0,79.95180723,71.33333333,27.66666667,22.18934911,4.0,3.0,0.0,1140.0,40.0,Jordan Henderson,2000000,€2.00m
jordanhenderson,2020,94,380,1792,21,23,10772,134,17-06-1990,182.0,73.5,England,High/High,Midfielder,30,8980.0,113.0,79.46902655,71.5,28.25,22.18934911,4.0,3.0,0.0,1520.0,72.0,Jordan Henderson,2000000,€2.00m
jordanpickford,2016,63,84,2755,29,31,16478,174,07-03-1994,185.0,77.0,England,Medium/Medium,Goalkeeper,22,0.0,0.0,0.0,0.0,0.0,22.49817385,3.0,0.0,0.0,0.0,0.0,Jordan Pickford,15000000,€15.00m
jordanpickford,2020,21,84,2893,31,33,16478,174,07-03-1994,185.0,77.0,England,Medium/Medium,Goalkeeper,26,2755.0,29.0,95.0,63.0,29.0,22.49817385,3.0,0.0,0.0,84.0,63.0,Jordan Pickford,15000000,€15.00m
jordyclasie,2016,12,173,1061,16,31,1061,16,27-06-1991,169.0,67.66666667,Netherlands,Medium/High,Midfielder,25,0.0,0.0,0.0,0.0,0.0,23.69198091,3.5,3.0,0.0,0.0,0.0,Jordy Clasie,1200000,€1.20m
