player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0621,Frank Cordova,Mexico,LW,Manchester City,28,22-06-1998,Left,15-01-2029,3,176,25152,33,68,1329,288,50.12,738,582,7.13,10,29,6,17.6,142.9,85.12,602,772.5,1165.5,93,802,72.1,237,8,714,89.2,153,28,"Back Injury, Shoulder Injury, Hamstring Injury, Achilles Injury, Groin Strain, Concussion, Ankle Injury",28-12-2024,384,0.8,0,1,0,0,1.96,153,0,0.327,35013,0.294,0.456,0.25,13.54,436424,76,1,4.51,4057,616,3519,113.03,156.53,225.44,6,Stable,0.1875,0.386363636,101,0.573863636,739.7647059,364.5217391,1.1,13.52,3.56,13.06818182,9.911111111,350.3372891,1,Prime,0,0.24852,46.32799777,0.3729,15.965928,34.58343636,99.66371483,30.32836654,26-29
PL0622,Jared Robertson,Colombia,CM,Real Madrid,22,13-11-2004,Left,15-01-2030,4,356,32950,87,63,863,501,46.22,401,293,6.7,4,14,2,89,92.6,89.64,530,772.5,1165.5,93,802,72.1,237,8,645,80.6,164,16,"Back Injury, Hamstring Injury, Achilles Injury, Groin Strain, Hip Injury",29-10-2025,79,0.8,0,1,0,0,1.77,116,0,0.365,43714,0.367,0.462,0.171,8.46,243466,32.8,1,1.92,3064,2610,15810,55.93,74.27,43.73,1,Rising,0.244382022,0.176966292,150,0.421348315,374.4318182,514.84375,6.6,11.12,3.37,67.41573034,8.955555556,231.1405772,0,Emerging,32.79098874,0.11972,32.99559047,0.3829,20.195868,43.27294607,84.38985874,76.01079583,22-25
PL0623,William Sandoval,Colombia,CM,Newcastle,25,12-01-2001,Left,15-01-2030,4,278,28831,64,33,863,501,46.22,497,302,7.72,7,65,6,39.7,103.7,82.29,716,772.5,1165.5,93,802,72.1,237,14,1583,113.1,174,42,"Back Injury, Meniscus Tear, Hamstring Injury, Calf Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Ankle Injury",10-05-2023,982,1.4,0,1,0,1,4.34,317,0,0.613,38106,0.524,0.199,0.277,2.38,609795,8.2,0,4.59,2181,2113,628,58.45,64.85,50.64,2,Rising,0.230215827,0.118705036,97,0.348920863,443.5538462,847.9705882,-2.5,12.56,7.14,0,7.54,241.5549211,1,Prime,0,0.050266,15.38912273,0.6085,0,34.609,46.1081841,58.21530698,22-25
PL0624,Joshua Gutierrez,Argentina,CM,Porto,22,07-03-2004,Left,15-01-2030,4,451,33790,32,74,863,501,46.22,249,465,7.46,4,36,7,112.8,74.9,89.57,249,772.5,1165.5,93,802,72.1,237,2,166,83,133,33,"Achilles Injury, Knee Injury",14-11-2024,428,0.2,1,0,0,0,0.45,23,0,0.327,4847,0.339,0.341,0.32,2.14,27965,2.1,0,9.33,5505,2069,3512,62.55,70.23,121.18,5,Rising,0.070953437,0.164079823,106,0.235033259,1023.939394,450.5333333,-0.6,13.02,0.85,94.90022173,27.66666667,258.4988933,0,Emerging,12.27817746,0.006867,5.938558079,0.4576,0,52.33924435,53.37745929,82.35915711,22-25
PL0625,Cody Cox,Japan,CDM,RB Leipzig,20,08-09-2006,Left,16-01-2027,1,245,19262,70,105,863,501,46.22,238,288,7.08,2,69,2,122.5,78.6,85.89,405,772.5,1165.5,93,802,72.1,237,3,322,107.3,161,30,"Muscle Injury, Concussion, Meniscus Tear",09-05-2024,617,0.3,0,0,0,1,0.88,60,0,0.39,6689,0.406,0.446,0.148,12.18,59527,3.9,1,8.97,9362,1203,16996,36.52,46.17,102.36,6,Rising,0.285714286,0.428571429,175,0.714285714,271.2957746,181.7169811,1.1,6.9,1.48,75.51020408,26.825,37.73133327,0,Emerging,26.42387733,0.01521,41.84151515,0.4783,2.983294,45.75864082,100,121.9579979,18-21
PL0626,Peter Garrett,Morocco,LB,Sevilla,20,27-08-2006,Right,15-01-2030,4,226,21140,23,17,863,501,46.22,478,444,7.14,2,79,2,113,93.5,86.45,858,1065,2000,93,802,72.1,237,1,36,36,36,36,Muscle Injury,04-03-2023,1049,0.1,0,0,0,0,0.1,9,0,0.145,6541,0.121,0.532,0.347,12.02,96636,94,1,5.37,5779,3949,13471,24.83,29.15,29.16,2,Rising,0.101769912,0.075221239,40,0.17699115,880.8333333,1174.444444,0.1,6.52,0.3,96.01769912,18,102.6143489,0,Emerging,17.3983085,0.1363,15.31311628,0.2416,3.479812,49.55073982,67.14504433,191.8340682,18-21
PL0627,Peter Harris,Poland,CB,Porto,22,23-12-2004,Left,15-01-2030,4,418,35250,15,23,863,501,46.22,478,444,6.83,4,17,3,104.5,84.3,85.63,1057,1025,890,93,802,72.1,237,0,0,0,0,0,None,22-05-2024,550,0,0,0,0,0,0,0,0,0.018,4976,0.049,0.622,0.329,4.32,27331,13.7,1,7.15,8009,3230,9940,35.17,49.09,28,1,Rising,0.035885167,0.055023923,38,0.090909091,2203.125,1468.75,5.3,12.36,0,100,0,145.3462203,0,Emerging,39.57918681,0.002466,0.661938421,0.169,3.095072,50.13,46.05790763,138.5955212,22-25
PL0628,Joshua Pennington,England,RB,Inter Milan,25,21-02-2001,Right,15-01-2031,5,221,33913,8,60,863,501,46.22,478,444,7.3,7,45,2,31.6,153.5,78.68,924,817,1721,93,802,72.1,237,10,831,83.1,178,24,"Hamstring Injury, Achilles Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Knee Injury, Hip Injury",10-10-2024,463,1,1,1,0,1,2.28,174,0,0.432,1752,0.483,0.315,0.202,5.19,14877,17.3,0,1.46,9850,3967,7191,39.05,44.34,108.88,5,Rising,0.036199095,0.271493213,68,0.307692308,3768.111111,555.9508197,3.5,11.42,4.28,21.26696833,7.554545455,201.7262547,1,Prime,0,0.074736,16.7462836,0.4693,0,36.67599367,54.89742223,91.57551477,22-25
PL0629,Jeffrey Wolfe,England,CF,Porto,24,09-03-2002,Right,15-01-2031,5,274,39579,188,132,1053,389,45.03,589,544,7.43,6,50,5,45.7,144.4,85.12,602,772.5,1165.5,93,802,72.1,237,8,378,47.2,95,8,"Calf Injury, Achilles Injury, Groin Strain, Concussion, Ligament Damage",19-11-2024,423,0.8,0,0,0,0,1.04,69,0,0.509,44614,0.504,0.327,0.169,10.32,280099,81.1,0,2.16,5682,3322,383,102.67,143.07,97.72,2,Rising,0.686131387,0.481751825,320,1.167883212,209.4126984,297.5864662,0,11.48,2.64,74.81751825,5.244444444,530.3773257,0,Prime,39.34937177,0.412799,56.23641615,0.511,0,48.00150365,100,46.30221245,22-25
PL0630,Bryan Dudley,Senegal,CDM,Brighton,24,04-09-2002,Left,15-01-2031,5,449,39179,23,46,863,501,46.22,288,351,6.84,6,59,5,74.8,87.3,90.58,432,772.5,1165.5,93,802,72.1,237,12,1322,110.2,176,26,"Knee Injury, Meniscus Tear, Hamstring Injury, Achilles Injury, Calf Injury, Concussion, Ankle Injury, ACL Injury, Hip Injury",20-01-2024,727,1.2,1,1,1,1,3.62,214,0,0.136,8673,0.183,0.529,0.287,11.05,54304,59.9,1,8.69,6109,2811,19044,31.48,35.44,32.31,2,Rising,0.051224944,0.102449889,69,0.153674833,1632.458333,833.5957447,-0.9,14.98,8.02,52.33853007,8.476923077,162.6208066,0,Prime,12.5794155,0.081464,13.62751863,0.2904,4.588017,41.40450601,45.10353094,127.4769274,22-25
PL0631,Lee Allen,Norway,CM,Benfica,21,15-08-2005,Right,16-01-2027,1,432,18644,60,109,863,501,46.22,258,690,6.76,3,39,3,144,43.2,80.49,442,772.5,1165.5,93,802,72.1,237,8,704,88,169,21,"Meniscus Tear, Achilles Injury, Calf Injury, Concussion, Ligament Damage, Hip Injury",08-04-2025,283,0.8,0,0,0,1,1.93,128,0,0.185,7840,0.225,0.556,0.219,14.22,113745,21.3,1,5.51,5307,698,12987,34.28,45.8,15.65,2,Rising,0.138888889,0.252314815,169,0.391203704,305.6393443,169.4909091,3.1,11.64,3.53,70.37037037,9.777777778,35.41703463,0,Emerging,33.60560093,0.039405,23.58980694,0.2854,4.35904,44.01287407,70.33114745,124.7530444,18-21
PL0632,Christopher Pierce,France,RB,Manchester City,23,24-02-2003,Left,15-01-2030,4,193,28609,20,52,863,501,46.22,478,444,6.81,5,48,8,38.6,148.2,89.01,565,1072,1609,93,802,72.1,237,5,310,62,117,15,"Meniscus Tear, Hamstring Injury, Achilles Injury, Fracture, Muscle Injury",11-05-2024,615,0.5,0,1,0,1,0.85,76,0,0.223,28815,0.338,0.505,0.158,12.85,571117,69,1,8.66,2347,2561,19613,46.17,60.54,130.09,6,Rising,0.103626943,0.269430052,72,0.373056995,1362.333333,539.7924528,-2.8,8.86,1.85,60.62176166,10.33333333,190.805658,0,Emerging,31.12410656,0.15387,29.42543336,0.3762,14.551575,41.88875233,81.38252621,88.80379973,22-25
PL0633,Juan Davis,Mexico,LW,Napoli,18,08-03-2008,Both,15-01-2029,3,345,40116,175,115,613,427,36.91,246,367,7.33,1,79,6,345,116.3,85.12,602,772.5,1165.5,93,802,72.1,237,4,443,110.8,169,58,"Ankle Injury, Fracture, Concussion, Shoulder Injury",27-02-2023,1054,0.4,0,0,0,1,1.21,96,0,0.334,13026,0.283,0.404,0.314,5.96,253393,46.2,1,1.88,1757,3349,18295,41.46,51.48,117.53,6,Rising,0.507246377,0.333333333,290,0.84057971,227.9318182,345.8275862,-3.9,7.9,2.01,72.17391304,22.16,128.505565,0,Emerging,24.16787265,0.154308,18.86087488,0.3565,5.262504,46.04778261,67.29520362,108.4497942,18-21
PL0634,Willie Durham,Uruguay,CB,Manchester United,26,06-04-2000,Left,15-01-2030,4,318,24855,30,31,863,501,46.22,478,444,7.49,8,32,0,39.8,78.2,78.56,1309,912,753,93,802,72.1,237,10,964,96.4,164,39,"Back Injury, Shoulder Injury, Fracture, Concussion, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",13-05-2025,248,1,1,0,1,1,2.64,161,0,0.522,6920,0.532,0.371,0.097,7.1,101482,65.6,0,3.87,2176,2344,7754,65.46,74.72,115.94,3,Stable,0.094339623,0.097484277,61,0.191823899,801.7741935,776.71875,6.8,14.36,6.64,49.37106918,8.763636364,270.524981,1,Prime,0,0.342432,32.77138988,0.5329,0,43.77201384,77.76309174,65.86219355,26-29
PL0635,Joel Wilson,Uruguay,ST,Bayern Munich,33,03-06-1993,Right,15-01-2031,5,295,28888,103,76,467,237,53.45,788,624,7.26,10,40,5,29.5,97.9,85.12,602,772.5,1165.5,93,802,72.1,237,23,1830,79.6,170,8,"Knee Injury, Meniscus Tear, Hamstring Injury, Achilles Injury, Fracture, Calf Injury, Groin Strain, Concussion, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury, Hip Injury",11-04-2024,645,2.3,1,1,1,1,5.01,337,0,0.224,11718,0.26,0.529,0.212,8.98,122216,67.9,1,7.88,2315,1464,13398,22.81,28.01,49.61,4,Declining,0.349152542,0.257627119,179,0.606779661,277.7692308,375.1688312,1,15.9,10,0,3.316666667,117.8329288,0,Veteran,0,0.152096,18.84586397,0.3406,6.198822,32.9012,44.71939595,138.1822764,30-33
PL0636,Ronnie Jimenez,Nigeria,CDM,Barcelona,22,02-09-2004,Right,15-01-2031,5,388,41580,44,53,863,501,46.22,285,772,7.54,4,79,5,97,107.2,88.36,659,772.5,1165.5,93,802,72.1,237,3,267,89,134,24,"Knee Injury, Concussion",16-04-2023,1006,0.3,1,0,0,0,0.73,65,0,0.284,8729,0.288,0.467,0.245,8.59,115651,69.5,1,9.71,6642,547,10744,65.73,78.86,39.36,1,Rising,0.113402062,0.136597938,97,0.25,924,770,-2.9,11.76,1.33,83.24742268,22.25,339.5510044,0,Emerging,19.97565799,0.19738,22.13783759,0.4037,4.076443,49.96888454,75.53119866,74.88218872,22-25
PL0637,Mitchell Hicks,Norway,LW,Brighton,18,17-08-2008,Both,15-01-2029,3,426,37194,163,78,515,440,46.45,844,604,8.16,1,15,6,426,87.3,85.12,602,772.5,1165.5,93,802,72.1,237,6,364,60.7,126,21,"Hip Injury, Back Injury, Shoulder Injury, Hamstring Injury",11-03-2023,1042,0.6,0,1,0,0,1,82,0,0.459,27520,0.395,0.321,0.283,4.7,149046,95.1,0,3.82,2840,3860,14742,63.44,86.9,196.23,5,Rising,0.382629108,0.183098592,241,0.5657277,226.7926829,470.8101266,2.5,9.52,2.2,80.75117371,8.671428571,196.6327313,0,Emerging,36.97982346,0.436509,22.0534407,0.4761,0,51.64643474,74.50337841,80.14654677,18-21
PL0638,Donald Davenport,France,CF,Tottenham,20,08-06-2006,Both,15-01-2031,5,307,37565,124,108,932,614,42.95,210,592,8.08,2,77,4,153.5,122.4,85.12,602,772.5,1165.5,93,802,72.1,237,4,443,110.8,159,48,"Calf Injury, Knee Injury, Back Injury, Hip Injury",12-01-2024,735,0.4,1,0,0,0,1.21,79,0,0.585,28033,0.411,0.219,0.37,10.71,167615,10.5,0,6.01,2171,1037,8528,71.33,80.31,7.19,1,Rising,0.403908795,0.351791531,232,0.755700326,300.52,344.6330275,-1.7,8.14,2.01,74.26710098,22.16,368.4797375,0,Emerging,12.58937334,0.061425,64.16453537,0.5736,0,49.9486202,100,69.05657431,18-21
PL0639,William Sanchez,Senegal,CM,PSG,24,17-04-2002,Both,15-01-2030,4,424,25344,50,35,863,501,46.22,359,583,7.57,6,17,7,70.7,59.8,85.38,258,772.5,1165.5,93,802,72.1,237,10,805,80.5,136,21,"Knee Injury, Back Injury, Calf Injury, Fracture, Concussion, Ankle Injury, Muscle Injury",05-10-2025,103,1,1,0,0,1,2.21,151,0,0.304,33839,0.237,0.361,0.402,11.34,530369,51.6,0,9.32,5750,4044,7600,91.55,102.18,119.31,4,Rising,0.117924528,0.08254717,85,0.200471698,496.9411765,704,1.3,14.48,4.21,64.38679245,7.318181818,378.3465018,0,Prime,11.61114145,0.156864,35.95389229,0.4137,0,46.88075849,88.95121769,50.65452025,22-25
PL0640,Juan Reyes,Colombia,CDM,Ajax,24,21-01-2002,Left,15-01-2031,5,435,26546,90,44,863,501,46.22,479,671,6.79,6,17,5,72.5,61,83.21,798,772.5,1165.5,93,802,72.1,237,5,491,98.2,161,25,"Ankle Injury, Knee Injury, Shoulder Injury, Hip Injury",27-08-2023,873,0.5,1,0,0,0,1.35,100,0,0.222,3448,0.221,0.532,0.247,7.04,46048,82.1,1,7.14,9851,853,11381,52.35,61.8,49.71,3,Rising,0.206896552,0.101149425,134,0.308045977,291.7142857,589.9111111,3.3,14.7,2.35,77.01149425,16.36666667,270.4319957,0,Prime,18.05157593,0.182262,12.73096981,0.3201,1.834336,46.14249885,57.46770415,86.49015717,22-25
PL0641,Thomas Romero,Egypt,CAM,Manchester United,26,19-08-2000,Left,15-01-2029,3,413,34282,58,104,863,501,46.22,425,469,6.81,8,73,8,51.6,83,81.61,693,772.5,1165.5,93,802,72.1,237,14,1340,95.7,175,9,"Back Injury, Shoulder Injury, Hamstring Injury, Achilles Injury, Calf Injury, Fracture, Ankle Injury, Concussion, Ligament Damage, Knee Injury, Hip Injury",22-03-2023,1031,1.4,1,1,0,1,3.67,257,0,0.276,11358,0.299,0.498,0.203,9.49,119170,95.1,1,3.99,6085,1151,15586,57.16,74.29,39.42,2,Stable,0.140435835,0.251815981,162,0.392251816,581.0508475,326.4952381,-5.3,16.26,6.47,37.77239709,6.38,177.1678267,1,Prime,0,0.262476,24.45784933,0.3404,5.656284,38.72727942,63.1104137,66.58748181,26-29
PL0642,Shawn Shields,Italy,RB,Sevilla,21,19-11-2005,Left,15-01-2029,3,359,21117,26,42,863,501,46.22,478,444,6.89,3,65,4,119.7,58.8,82.79,540,319,572,93,802,72.1,237,4,264,66,117,10,"Ankle Injury, Muscle Injury, Ligament Damage, Hamstring Injury",01-05-2025,260,0.4,0,1,0,0,0.72,66,0,0.194,886,0.3,0.488,0.212,9.57,13672,8.8,1,7.51,671,2544,18511,24.46,32.57,75.13,6,Rising,0.072423398,0.116991643,68,0.189415042,782.1111111,491.0930233,-0.5,10.18,1.52,81.61559889,13.2,75.81394402,0,Emerging,33.15617334,0.017072,12.60217724,0.3451,0.432368,46.60931978,59.16792574,183.068813,18-21
PL0643,Donald Tyler,Sweden,CAM,Arsenal,25,08-03-2001,Right,16-01-2027,1,459,23730,43,115,863,501,46.22,186,516,7.83,7,39,3,65.6,51.7,81.51,482,772.5,1165.5,93,802,72.1,237,2,269,134.5,160,109,"Muscle Injury, Back Injury",08-06-2025,222,0.2,0,0,0,0,0.74,43,0,0.53,26369,0.492,0.268,0.24,10.11,473779,56.9,0,8.94,6300,2966,16388,110.27,137.85,41.19,1,Rising,0.093681917,0.250544662,158,0.34422658,539.3181818,204.5689655,3.1,16.18,1.14,90.63180828,44.83333333,113.9275498,1,Prime,0,0.30157,54.54739905,0.5954,0,53.87316166,100,48.41660974,22-25
PL0644,Jason Villa,Belgium,CDM,Sevilla,24,03-09-2002,Right,15-01-2030,4,421,30532,63,74,863,501,46.22,515,779,7.14,6,67,2,70.2,72.5,89.17,288,772.5,1165.5,93,802,72.1,237,12,1330,110.8,178,14,"Ankle Injury, Achilles Injury, Fracture, Hamstring Injury, Groin Strain, Concussion, Ligament Damage, Knee Injury, Hip Injury",22-03-2023,1031,1.2,1,1,0,1,3.64,235,0,0.346,9123,0.335,0.391,0.274,5.4,153800,13.9,0,7.38,2831,1544,1427,41.66,48.69,83.21,6,Rising,0.149643705,0.175771971,137,0.325415677,477.0625,407.0933333,1.3,14.42,6.04,44.18052257,8.523076923,172.1672885,0,Prime,16.87469995,0.048094,17.03731104,0.4345,0,41.14910451,54.05051882,96.45828531,22-25
PL0645,Jordan Hoover,England,LB,Brighton,21,02-09-2005,Left,16-01-2028,2,221,22590,14,44,863,501,46.22,478,444,6.61,3,70,8,73.7,102.2,89.34,1387,719,831,93,802,72.1,237,1,35,35,35,35,Achilles Injury,14-11-2025,63,0.1,0,0,0,0,0.1,5,0,0,2419,0.15,0.537,0.313,7.38,13461,30.2,1,9.61,4690,4792,1775,21.56,30.05,6.33,1,Rising,0.063348416,0.199095023,58,0.262443439,1506,502,-5,7.42,0.3,97.73755656,17.5,44.55024893,0,Emerging,39.37847866,0,0,0.2337,1.299003,47.93891131,43.36945566,212.4951743,18-21
PL0646,Douglas Evans,Sweden,ST,Porto,23,16-03-2003,Left,15-01-2031,5,295,17955,196,34,635,530,53.98,337,398,7.34,5,20,8,59,60.9,85.12,602,772.5,1165.5,93,802,72.1,237,4,378,94.5,149,10,"Knee Injury, Fracture, Back Injury, Ligament Damage",24-11-2023,784,0.4,1,0,0,1,1.04,66,0,0.45,46094,0.325,0.315,0.36,8.67,884068,35.4,0,1.69,6944,3513,7555,98.07,113.47,185.14,6,Rising,0.66440678,0.115254237,230,0.779661017,91.14213198,513,0,10.9,1.84,77.62711864,18.9,506.6144379,0,Emerging,15.70306924,0.1593,41.89610077,0.4314,0,47.92822373,100,48.37814043,22-25
PL0647,Kevin Duarte,Spain,ST,Atletico Madrid,20,22-04-2006,Right,15-01-2030,4,328,24783,209,147,1179,661,52.26,445,358,6.85,2,14,4,164,75.6,85.12,602,772.5,1165.5,93,802,72.1,237,8,495,61.9,163,17,"Meniscus Tear, Shoulder Injury, Groin Strain, Concussion, Ligament Damage, Hip Injury",30-08-2023,870,0.8,0,0,0,1,1.36,98,0,0.11,48055,0.223,0.451,0.326,9.78,706879,18.8,1,3.12,1750,4463,1534,45.92,61.04,26.26,1,Rising,0.637195122,0.448170732,356,1.085365854,118.0142857,167.4527027,4.6,8.56,2.96,70.12195122,6.877777778,189.7724889,0,Emerging,32.92682927,0.02068,11.59725555,0.2519,21.672805,43.64019024,53.29597844,93.00978313,18-21
PL0648,John Hernandez,Belgium,ST,Inter Milan,22,28-10-2004,Left,16-01-2027,1,311,17155,230,37,648,372,48.45,534,196,7.28,4,61,1,77.8,55.2,85.12,602,772.5,1165.5,93,802,72.1,237,0,0,0,0,0,None,22-05-2024,550,0,0,0,0,0,0,0,0,0.251,69788,0.202,0.432,0.366,14.74,445552,12.1,1,1.24,3880,3461,6741,80.52,108.33,70.8,2,Rising,0.739549839,0.118971061,267,0.8585209,74.26406926,451.4473684,2.9,10.22,0,100,0,83.19077095,0,Emerging,34.53800298,0.030371,41.26405739,0.287,30.148416,51.738,100,63.46663395,22-25
PL0649,Joshua Reed,USA,CM,RB Leipzig,27,23-05-1999,Both,16-01-2027,1,317,30799,63,23,863,501,46.22,562,493,6.77,9,79,4,35.2,97.2,91.78,778,772.5,1165.5,93,802,72.1,237,4,348,87,178,15,"Achilles Injury, Meniscus Tear, Concussion",04-12-2023,774,0.4,0,0,0,1,0.95,63,0,0.074,10932,0.118,0.576,0.307,7.35,211333,31.1,1,6.84,6849,3228,10463,63.2,71.29,81.18,3,Stable,0.19873817,0.072555205,86,0.271293375,481.234375,1283.291667,-1.9,15.34,1.75,80.12618297,17.4,65.29628321,1,Prime,0,0.023014,5.058020359,0.2182,6.296832,46.60963659,47.39184884,72.60068005,26-29
PL0650,Juan Daniels,France,RB,Lyon,22,05-07-2004,Left,16-01-2028,2,342,15733,33,39,863,501,46.22,478,444,7.48,4,36,7,85.5,46,91.71,456,619,717,93,802,72.1,237,7,720,102.9,158,15,"Meniscus Tear, Hamstring Injury, Fracture, ACL Injury, Hip Injury",18-05-2025,243,0.7,0,1,1,1,1.97,159,0,0.332,2660,0.33,0.341,0.329,12.09,39089,27.1,0,5.24,4355,2151,17947,36.94,43.82,106.72,5,Rising,0.096491228,0.114035088,72,0.210526316,462.7352941,393.325,-0.6,10.84,5.37,53.50877193,12.8625,76.33052854,0,Emerging,18.62479697,0.089972,31.65529311,0.416,0,43.62175439,78.55381686,114.975631,22-25
PL0651,Jesse Morris,Argentina,CAM,Newcastle,27,07-12-1999,Both,16-01-2028,2,462,17858,24,53,863,501,46.22,516,394,6.59,9,52,4,51.3,38.7,84.7,542,772.5,1165.5,93,802,72.1,237,12,1042,86.8,173,21,"Back Injury, Shoulder Injury, Fracture, Groin Strain, Ligament Damage, Muscle Injury, ACL Injury, Hip Injury",30-10-2023,809,1.2,0,0,1,1,2.85,183,0,0.332,12788,0.381,0.452,0.167,9.13,153730,17.5,1,6.88,5981,3012,5155,59.64,66.73,65.43,3,Stable,0.051948052,0.114718615,77,0.166666667,714.32,330.7037037,0.8,18.24,7.25,60.38961039,6.676923077,123.2364029,1,Prime,0,0.0581,28.66368169,0.4255,5.780176,42.93692208,69.96398358,70.80626992,26-29
PL0652,Colin Terry,Colombia,GK,Juventus,23,06-01-2003,Left,15-01-2030,4,227,24602,1,4,863,501,46.22,478,444,6.95,5,59,4,45.4,108.4,85.12,602,772.5,1165.5,115,743,67.52,264,8,908,113.5,180,13,"Shoulder Injury, Achilles Injury, Groin Strain, Concussion, Knee Injury",12-01-2026,4,0.8,1,0,0,0,2.49,133,1,0.187,12463,0.235,0.429,0.336,12.55,185175,80.3,1,3.59,650,515,15206,19.8,23.86,21.62,2,Rising,0.004405286,0.017621145,5,0.022026432,12301,4920.4,0.1,9.54,7.09,41.40969163,12.61111111,81.82698782,0,Emerging,20.50505051,0.150161,22.13220307,0.2954,5.346627,38.58073833,58.30867376,185.4843189,22-25
PL0653,Kenneth Hall,Croatia,ST,Everton,20,12-12-2006,Left,15-01-2029,3,469,38251,204,41,969,471,46.98,406,284,7.65,2,26,3,234.5,81.6,85.12,602,772.5,1165.5,93,802,72.1,237,4,511,127.8,178,64,"Muscle Injury, Meniscus Tear, Ligament Damage",08-07-2024,557,0.4,0,0,0,1,1.4,74,0,0.478,12136,0.498,0.351,0.152,5.77,145135,36.8,0,2.34,3594,513,19256,68.28,87.27,181.11,6,Rising,0.434968017,0.087420043,245,0.52238806,186.5902439,910.7380952,4.4,11.38,2.2,84.2217484,25.56,211.6343458,0,Emerging,27.81195079,0.175904,25.93683462,0.4938,0,50.70794968,79.85922678,73.19276801,18-21
PL0654,Reginald Williams,Germany,CM,Manchester United,23,21-04-2003,Both,15-01-2030,4,420,24834,61,72,863,501,46.22,431,466,6.97,5,14,3,84,59.1,89.42,654,772.5,1165.5,93,802,72.1,237,2,283,141.5,167,116,"Fracture, Hip Injury",27-11-2025,50,0.2,0,0,0,1,0.78,42,0,0.054,38480,0.133,0.481,0.386,12.2,723727,39.3,1,5.92,4609,892,14740,74.39,90.18,19.37,1,Rising,0.145238095,0.171428571,133,0.316666667,400.5483871,340.1917808,5.6,13.4,1.18,90,47.16666667,307.429779,0,Emerging,21.22597123,0.021222,6.955557625,0.2245,18.50888,49.009,52.57783644,65.0072954,22-25
PL0655,Patrick Thornton,Nigeria,RW,Real Madrid,23,02-04-2003,Left,15-01-2031,5,264,27313,175,64,630,466,35.85,555,630,7.03,5,54,5,52.8,103.5,85.12,602,772.5,1165.5,93,802,72.1,237,14,1473,105.2,158,54,"Meniscus Tear, Shoulder Injury, Calf Injury, Fracture, Concussion, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury",22-05-2023,970,1.4,1,0,1,1,4.04,309,0,0.155,49498,0.206,0.442,0.352,9.95,913954,45.1,1,2.57,5956,4152,4063,65.83,78.61,58.59,2,Rising,0.662878788,0.242424242,239,0.90530303,155.1875,420.2,-0.4,10.28,8.84,0,7.013333333,340.0675889,0,Emerging,19.4136412,0.069905,16.67127177,0.2611,21.878116,30.6982,42.67600766,45.93475984,22-25
PL0656,Robert Hughes,South Korea,CF,Manchester City,22,11-10-2004,Left,15-01-2030,4,370,26686,57,49,655,376,51.37,235,246,8.07,4,54,1,92.5,72.1,85.12,602,772.5,1165.5,93,802,72.1,237,2,280,140,179,101,"Ankle Injury, Shoulder Injury",18-03-2025,304,0.2,0,0,0,0,0.77,41,0,0.444,17229,0.499,0.424,0.076,8.32,198381,22.2,1,3.37,2386,2127,10321,141.78,159.07,426.74,6,Rising,0.154054054,0.132432432,106,0.286486486,460.1034483,533.72,3.6,11.4,1.17,88.91891892,46.66666667,585.9308249,0,Emerging,12.19494992,0.098568,36.03356103,0.4762,7.305096,53.29618378,98.35843343,37.32748549,22-25
PL0657,Matthew Hoover,Japan,RW,Borussia Dortmund,19,01-04-2007,Right,15-01-2030,4,219,25636,83,92,1145,392,42.88,403,453,7.15,1,70,5,219,117.1,85.12,602,772.5,1165.5,93,802,72.1,237,1,149,149,149,149,Groin Strain,30-09-2023,839,0.1,0,0,0,0,0.41,26,0,0.368,26017,0.397,0.401,0.203,8.33,236594,37.9,1,7.29,9467,2016,7577,45.36,58.35,21.26,2,Rising,0.378995434,0.420091324,175,0.799086758,305.1904762,275.655914,-2,5.38,0.61,88.12785388,74.5,187.4581903,0,Emerging,28.63756614,0.139472,31.16493029,0.459,10.432817,48.21957078,89.63718082,104.0111535,18-21
